"PWSID","LAT","LON","SOURCE"
"IA7383045",40.75770227,-95.37075742,"PWS Shapefile Centroid"
"IA7428021",43.11194939,-94.6851275,"PWS Shapefile Centroid"
"IA7540174",42.78334994,-96.17072166,"PWS Shapefile Centroid"
"IA7709053",41.72761218,-93.60869832,"PWS Shapefile Centroid"
"IA7717032",41.70337677,-93.45794819,"PWS Shapefile Centroid"
"IA7720051",41.60769471,-93.785901,"PWS Shapefile Centroid"
"IA7727031",41.65656525,-93.45030951,"PWS Shapefile Centroid"
"IA7770050",41.77354351,-93.72046124,"PWS Shapefile Centroid"
"IA7774701",41.57293729,-93.4984825,"PWS Shapefile Centroid"
"IA7780042",41.63199195,-93.7364905,"PWS Shapefile Centroid"
"IA7785007",41.57343251,-93.77671965,"PWS Shapefile Centroid"
"IA7820080",41.22184107,-95.88128075,"PWS Shapefile Centroid"
"IA7930008",41.74099921,-92.72405581,"PWS Shapefile Centroid"
"IA8222001",41.55518525,-90.56051089,"PWS Shapefile Centroid"
"IA8300184",41.48345279,-95.33724844,"PWS Shapefile Centroid"
"IA8335029",41.65342734,-95.32587247,"PWS Shapefile Centroid"
"IA8365052",41.65070769,-95.52040093,"PWS Shapefile Centroid"
"IA8400733",42.85332739,-96.13155275,"PWS Shapefile Centroid"
"IA8474097",43.00375655,-96.05442382,"PWS Shapefile Centroid"
"IA8509069",41.8962711,-93.52889047,"PWS Shapefile Centroid"
"IA8538066",41.90113522,-93.60157363,"PWS Shapefile Centroid"
"IA8562044",42.01719501,-93.45229599,"PWS Shapefile Centroid"
"IA8584000",42.18578474,-93.59087577,"PWS Shapefile Centroid"
"IA8670701",41.96497701,-92.58321825,"PWS Shapefile Centroid"
"IA8816089",41.05969372,-94.37042715,"PWS Shapefile Centroid"
"IA9083012",41.0345403,-92.40402733,"PWS Shapefile Centroid"
"IA9133075",41.36281217,-93.56713472,"PWS Shapefile Centroid"
"IA9133701",41.36138892,-93.56380027,"PWS Shapefile Centroid"
"IA9164078",41.48580038,-93.67844388,"PWS Shapefile Centroid"
"IA9271068",41.29813589,-91.69267317,"PWS Shapefile Centroid"
"IA9433050",42.50756435,-94.18022543,"PWS Shapefile Centroid"
"IA9630012",43.30487889,-91.79207796,"PWS Shapefile Centroid"
"IA9778054",42.49461097,-96.38897787,"PWS Shapefile Centroid"
"ID1090065",48.31250064,-116.460914,"PWS Shapefile Centroid"
"ID1090121",48.31395289,-116.5354045,"PWS Shapefile Centroid"
"ID1280008",47.76988925,-116.781004,"PWS Shapefile Centroid"
"ID1280087",47.76032252,-116.7934943,"PWS Shapefile Centroid"
"ID1280147",47.72025751,-116.9497472,"PWS Shapefile Centroid"
"ID1280152",47.806477,-116.8926565,"PWS Shapefile Centroid"
"ID1280163",47.72661949,-116.8781983,"PWS Shapefile Centroid"
"ID2180027",46.49310457,-115.7994939,"PWS Shapefile Centroid"
"ID2250032",46.14429691,-115.974793,"PWS Shapefile Centroid"
"ID2290023",46.7320981,-116.9964531,"PWS Shapefile Centroid"
"ID2290030",46.9251687,-116.8947491,"PWS Shapefile Centroid"
"ID2350015",46.37487101,-116.9624188,"PWS Shapefile Centroid"
"ID3140013",43.64714053,-116.6693686,"PWS Shapefile Centroid"
"ID3140074",43.71010564,-116.6240853,"PWS Shapefile Centroid"
"ID3380005",44.01482103,-116.92012,"PWS Shapefile Centroid"
"ID3380009",44.07652821,-116.9316288,"PWS Shapefile Centroid"
"ID3440011",44.25321393,-116.9697278,"PWS Shapefile Centroid"
"ID4010016",43.55715756,-116.2690769,"PWS Shapefile Centroid"
"ID4010022",43.63076572,-116.274199,"PWS Shapefile Centroid"
"ID4010049",43.67002866,-116.3733353,"PWS Shapefile Centroid"
"ID4010066",43.65290983,-116.2742655,"PWS Shapefile Centroid"
"ID4010201",43.70616998,-116.3362288,"PWS Shapefile Centroid"
"ID4010220",43.69854133,-116.4931347,"PWS Shapefile Centroid"
"ID4010222",43.716469,-116.4010345,"PWS Shapefile Centroid"
"ID4200032",43.12301316,-115.7066085,"PWS Shapefile Centroid"
"ID4200054",43.04443708,-115.8634102,"PWS Shapefile Centroid"
"ID5070028",43.68822259,-114.3737058,"PWS Shapefile Centroid"
"ID5160008",42.53239459,-113.7934654,"PWS Shapefile Centroid"
"ID5340006",42.5563355,-113.7613738,"PWS Shapefile Centroid"
"ID5420007",42.59861908,-114.7596597,"PWS Shapefile Centroid"
"ID6030008",42.92376981,-112.4695717,"PWS Shapefile Centroid"
"ID6030043",42.87274895,-112.4371219,"PWS Shapefile Centroid"
"ID6060007",43.18961389,-112.3430338,"PWS Shapefile Centroid"
"ID6060071",43.3790893,-112.1236435,"PWS Shapefile Centroid"
"ID6390001",42.84176219,-113.0031897,"PWS Shapefile Centroid"
"ID7100004",43.47725104,-111.9643955,"PWS Shapefile Centroid"
"ID7100030",43.51299141,-111.9557275,"PWS Shapefile Centroid"
"ID7100039",43.48548453,-112.0357463,"PWS Shapefile Centroid"
"ID7220067",43.96075123,-111.681717,"PWS Shapefile Centroid"
"ID7330022",43.82216243,-111.7866494,"PWS Shapefile Centroid"
"IL0015300",39.88941037,-91.366549,"PWS Shapefile Centroid"
"IL0015350",40.04327608,-91.06519881,"PWS Shapefile Centroid"
"IL0050020",38.8244199,-89.54281533,"PWS Shapefile Centroid"
"IL0050050",38.88612675,-89.39978105,"PWS Shapefile Centroid"
"IL0070350",42.4239377,-88.98333046,"PWS Shapefile Centroid"
"IL0075050",42.34787027,-88.87015201,"PWS Shapefile Centroid"
"IL0110100",41.32788144,-89.67737225,"PWS Shapefile Centroid"
"IL0110350",41.43521392,-89.395907,"PWS Shapefile Centroid"
"IL0111000",41.32840167,-89.20248281,"PWS Shapefile Centroid"
"IL0170150",40.01188512,-90.4282365,"PWS Shapefile Centroid"
"IL0190450",40.19216368,-88.3960305,"PWS Shapefile Centroid"
"IL0190650",40.30575903,-88.14874106,"PWS Shapefile Centroid"
"IL0195150",40.20379884,-88.36531389,"PWS Shapefile Centroid"
"IL0195300",40.1089621,-88.25127417,"PWS Shapefile Centroid"
"IL0210500",39.38645364,-89.07899694,"PWS Shapefile Centroid"
"IL0210600",39.55139187,-89.30057341,"PWS Shapefile Centroid"
"IL0230010",39.45794852,-87.61319031,"PWS Shapefile Centroid"
"IL0230050",39.3043536,-87.99567525,"PWS Shapefile Centroid"
"IL0230100",39.39226429,-87.69785598,"PWS Shapefile Centroid"
"IL0250100",38.67428089,-88.491862,"PWS Shapefile Centroid"
"IL0270300",38.61489473,-89.3712619,"PWS Shapefile Centroid"
"IL0274700",38.53985945,-89.6956975,"PWS Shapefile Centroid"
"IL0290020",39.51219946,-88.10321881,"PWS Shapefile Centroid"
"IL0290250",39.48198226,-88.36303203,"PWS Shapefile Centroid"
"IL0295500",39.45711587,-88.26984171,"PWS Shapefile Centroid"
"IL0310060",41.78491987,-87.80938061,"PWS Shapefile Centroid"
"IL0310180",41.89385417,-87.9112335,"PWS Shapefile Centroid"
"IL0310240",41.65905052,-87.680558,"PWS Shapefile Centroid"
"IL0310270",41.7447649,-87.80701764,"PWS Shapefile Centroid"
"IL0310300",41.85818219,-87.85624618,"PWS Shapefile Centroid"
"IL0310330",41.82441166,-87.84714604,"PWS Shapefile Centroid"
"IL0310360",41.63697104,-87.55912775,"PWS Shapefile Centroid"
"IL0310390",41.60886233,-87.538449,"PWS Shapefile Centroid"
"IL0310510",41.84473482,-87.75948612,"PWS Shapefile Centroid"
"IL0310660",41.63234755,-87.66828703,"PWS Shapefile Centroid"
"IL0310810",42.0468966,-87.69476702,"PWS Shapefile Centroid"
"IL0310840",41.72123575,-87.70208533,"PWS Shapefile Centroid"
"IL0310870",41.53827605,-87.68320211,"PWS Shapefile Centroid"
"IL0310900",41.86934967,-87.8158042,"PWS Shapefile Centroid"
"IL0310960",41.93448216,-87.86789825,"PWS Shapefile Centroid"
"IL0310990",42.1311873,-87.75463143,"PWS Shapefile Centroid"
"IL0311000",41.65899563,-87.88332622,"PWS Shapefile Centroid"
"IL0311050",41.53826488,-87.6015487,"PWS Shapefile Centroid"
"IL0311110",41.60994615,-87.656583,"PWS Shapefile Centroid"
"IL0311140",41.96434698,-87.794674,"PWS Shapefile Centroid"
"IL0311230",41.87374131,-87.89835584,"PWS Shapefile Centroid"
"IL0311290",42.05550997,-88.11633575,"PWS Shapefile Centroid"
"IL0311320",41.73121224,-87.73112856,"PWS Shapefile Centroid"
"IL0311350",41.55912138,-87.65960691,"PWS Shapefile Centroid"
"IL0311500",42.08881784,-87.71449717,"PWS Shapefile Centroid"
"IL0311560",41.83082763,-87.87032842,"PWS Shapefile Centroid"
"IL0311620",41.6644728,-87.9886095,"PWS Shapefile Centroid"
"IL0311770",41.59979444,-87.69147633,"PWS Shapefile Centroid"
"IL0311860",41.90431826,-87.85864832,"PWS Shapefile Centroid"
"IL0311950",42.0373532,-87.77775675,"PWS Shapefile Centroid"
"IL0311980",42.06287079,-87.93956921,"PWS Shapefile Centroid"
"IL0312040",41.96377277,-87.82307186,"PWS Shapefile Centroid"
"IL0312070",42.12962976,-87.83609143,"PWS Shapefile Centroid"
"IL0312100",42.10389791,-87.77828388,"PWS Shapefile Centroid"
"IL0312160",41.83279686,-87.81480319,"PWS Shapefile Centroid"
"IL0312190",41.61382556,-87.760826,"PWS Shapefile Centroid"
"IL0312220",41.71408294,-87.75275998,"PWS Shapefile Centroid"
"IL0312310",41.60755601,-87.8606077,"PWS Shapefile Centroid"
"IL0312340",42.12051627,-88.05457162,"PWS Shapefile Centroid"
"IL0312370",41.66386903,-87.80892241,"PWS Shapefile Centroid"
"IL0312400",41.69900986,-87.82553908,"PWS Shapefile Centroid"
"IL0312460",42.01319573,-87.84234408,"PWS Shapefile Centroid"
"IL0312520",41.62985025,-87.68696489,"PWS Shapefile Centroid"
"IL0312550",41.4829089,-87.72741152,"PWS Shapefile Centroid"
"IL0312610",41.83924474,-87.80794825,"PWS Shapefile Centroid"
"IL0312640",41.89545827,-87.81721801,"PWS Shapefile Centroid"
"IL0312670",41.84502939,-87.8179825,"PWS Shapefile Centroid"
"IL0312700",41.64455164,-87.70682769,"PWS Shapefile Centroid"
"IL0313000",41.81439121,-87.78715225,"PWS Shapefile Centroid"
"IL0313030",41.90720887,-87.87582936,"PWS Shapefile Centroid"
"IL0313060",42.02027382,-88.17813569,"PWS Shapefile Centroid"
"IL0313180",41.79949105,-87.9009475,"PWS Shapefile Centroid"
"IL0313300",42.07742783,-87.72699706,"PWS Shapefile Centroid"
"IL0314030",42.09618853,-87.98163555,"PWS Shapefile Centroid"
"IL0314120",41.97835907,-88.19462333,"PWS Shapefile Centroid"
"IL0314710",41.91404579,-87.90411468,"PWS Shapefile Centroid"
"IL0314860",41.46776933,-87.63042539,"PWS Shapefile Centroid"
"IL0314890",42.00773096,-88.092049,"PWS Shapefile Centroid"
"IL0314910",41.56980904,-87.80654467,"PWS Shapefile Centroid"
"IL0314970",42.12715133,-87.92950177,"PWS Shapefile Centroid"
"IL0315030",41.58338835,-87.83659049,"PWS Shapefile Centroid"
"IL0315150",42.10426645,-87.89849211,"PWS Shapefile Centroid"
"IL0315350",42.05839921,-87.85145483,"PWS Shapefile Centroid"
"IL0315880",41.92660222,-87.8895235,"PWS Shapefile Centroid"
"IL0316000",41.83050025,-87.679507,"PWS Shapefile Centroid"
"IL0335030",39.00572068,-87.7386432,"PWS Shapefile Centroid"
"IL0370100",41.93394922,-88.75318005,"PWS Shapefile Centroid"
"IL0370150",42.0845666,-88.698127,"PWS Shapefile Centroid"
"IL0370550",41.99070371,-88.6939811,"PWS Shapefile Centroid"
"IL0375500",41.86413666,-88.77594727,"PWS Shapefile Centroid"
"IL0390050",40.14632888,-88.96130435,"PWS Shapefile Centroid"
"IL0415030",39.80623493,-88.27323652,"PWS Shapefile Centroid"
"IL0430100",41.95045773,-88.09327145,"PWS Shapefile Centroid"
"IL0430200",41.91739067,-88.13145622,"PWS Shapefile Centroid"
"IL0430350",41.89716582,-87.94288189,"PWS Shapefile Centroid"
"IL0430400",41.91830391,-88.07829079,"PWS Shapefile Centroid"
"IL0430450",41.86638412,-88.06265389,"PWS Shapefile Centroid"
"IL0430500",41.97741618,-88.02104839,"PWS Shapefile Centroid"
"IL0430600",41.87194483,-88.01466769,"PWS Shapefile Centroid"
"IL0430700",41.83715871,-87.96394132,"PWS Shapefile Centroid"
"IL0431050",41.85679496,-88.11034402,"PWS Shapefile Centroid"
"IL0431100",41.75856802,-87.9436595,"PWS Shapefile Centroid"
"IL0431150",41.8726685,-88.155383,"PWS Shapefile Centroid"
"IL0434140",41.9592374,-87.94569924,"PWS Shapefile Centroid"
"IL0434190",41.74549062,-87.91739165,"PWS Shapefile Centroid"
"IL0434520",41.80073896,-87.9273618,"PWS Shapefile Centroid"
"IL0434670",41.74517689,-88.16965485,"PWS Shapefile Centroid"
"IL0434820",41.98033036,-88.08691055,"PWS Shapefile Centroid"
"IL0435300",41.78432387,-87.954359,"PWS Shapefile Centroid"
"IL0435350",41.93003144,-87.934811,"PWS Shapefile Centroid"
"IL0435650",41.88799431,-88.13088002,"PWS Shapefile Centroid"
"IL0437350",41.8293824,-88.06696363,"PWS Shapefile Centroid"
"IL0450300",39.61429769,-87.69132719,"PWS Shapefile Centroid"
"IL0490250",39.11808744,-88.54874346,"PWS Shapefile Centroid"
"IL0510010",38.80131924,-89.09124288,"PWS Shapefile Centroid"
"IL0515500",38.9429259,-89.168936,"PWS Shapefile Centroid"
"IL0570040",40.52993236,-90.13134583,"PWS Shapefile Centroid"
"IL0610050",39.29223207,-90.40639131,"PWS Shapefile Centroid"
"IL0630600",41.37935039,-88.432728,"PWS Shapefile Centroid"
"IL0635125",41.21765378,-88.3001145,"PWS Shapefile Centroid"
"IL0635225",41.45155758,-88.32529713,"PWS Shapefile Centroid"
"IL0651000",38.07121908,-88.53114437,"PWS Shapefile Centroid"
"IL0710010",40.67650429,-91.07367725,"PWS Shapefile Centroid"
"IL0730500",41.45457527,-90.15977938,"PWS Shapefile Centroid"
"IL0750050",40.88139431,-87.9521215,"PWS Shapefile Centroid"
"IL0770150",37.7240553,-89.22430343,"PWS Shapefile Centroid"
"IL0775400",37.66686159,-89.24230205,"PWS Shapefile Centroid"
"IL0790010",39.04410272,-88.31721063,"PWS Shapefile Centroid"
"IL0810300",38.32210921,-88.90583333,"PWS Shapefile Centroid"
"IL0830250",39.1193292,-90.32745595,"PWS Shapefile Centroid"
"IL0835300",39.02852979,-90.26267097,"PWS Shapefile Centroid"
"IL0850200",42.41974454,-90.43279552,"PWS Shapefile Centroid"
"IL0855050",42.39996522,-90.33069426,"PWS Shapefile Centroid"
"IL0890120",41.87496856,-88.38671548,"PWS Shapefile Centroid"
"IL0890160",42.08490437,-88.4335985,"PWS Shapefile Centroid"
"IL0890350",41.88722302,-88.32429378,"PWS Shapefile Centroid"
"IL0890400",42.10893454,-88.36525,"PWS Shapefile Centroid"
"IL0890600",41.80649875,-88.347757,"PWS Shapefile Centroid"
"IL0890800",41.99578843,-88.29870558,"PWS Shapefile Centroid"
"IL0890950",42.09370929,-88.29183544,"PWS Shapefile Centroid"
"IL0894070",41.76508307,-88.2856656,"PWS Shapefile Centroid"
"IL0894380",42.03720789,-88.3116065,"PWS Shapefile Centroid"
"IL0894830",41.918345,-88.2904735,"PWS Shapefile Centroid"
"IL0915030",41.14133895,-87.86617443,"PWS Shapefile Centroid"
"IL0930200",41.66498788,-88.54097921,"PWS Shapefile Centroid"
"IL0950050",40.80436535,-90.40117431,"PWS Shapefile Centroid"
"IL0950100",41.11531081,-90.16462701,"PWS Shapefile Centroid"
"IL0950200",40.95234929,-90.37024304,"PWS Shapefile Centroid"
"IL0970200",42.38853523,-88.16960671,"PWS Shapefile Centroid"
"IL0970250",42.34879399,-88.03515816,"PWS Shapefile Centroid"
"IL0970350",42.35680971,-87.91354125,"PWS Shapefile Centroid"
"IL0970500",42.18293673,-87.80968052,"PWS Shapefile Centroid"
"IL0970750",42.27593636,-87.8439545,"PWS Shapefile Centroid"
"IL0970800",42.23692887,-87.8547955,"PWS Shapefile Centroid"
"IL0970840",42.40936593,-88.07882027,"PWS Shapefile Centroid"
"IL0970850",42.19115702,-88.0803261,"PWS Shapefile Centroid"
"IL0970900",42.27980126,-87.952325,"PWS Shapefile Centroid"
"IL0970950",42.18982707,-87.9245965,"PWS Shapefile Centroid"
"IL0971000",42.42500654,-88.0347765,"PWS Shapefile Centroid"
"IL0971150",42.26625028,-88.01082192,"PWS Shapefile Centroid"
"IL0971400",42.34864969,-87.89620914,"PWS Shapefile Centroid"
"IL0971450",42.17109495,-87.89066525,"PWS Shapefile Centroid"
"IL0971550",42.37777592,-88.08562002,"PWS Shapefile Centroid"
"IL0971600",42.35177621,-88.08030326,"PWS Shapefile Centroid"
"IL0971750",42.21946586,-87.9755475,"PWS Shapefile Centroid"
"IL0971770",42.31574531,-88.15280434,"PWS Shapefile Centroid"
"IL0971850",42.26667945,-88.1360955,"PWS Shapefile Centroid"
"IL0971900",42.37801188,-87.86263803,"PWS Shapefile Centroid"
"IL0971950",42.48176643,-87.82425097,"PWS Shapefile Centroid"
"IL0974080",42.14570573,-88.1313246,"PWS Shapefile Centroid"
"IL0974340",42.16840612,-87.85464248,"PWS Shapefile Centroid"
"IL0974540",42.27387063,-88.19952633,"PWS Shapefile Centroid"
"IL0975900",42.16952594,-87.91808275,"PWS Shapefile Centroid"
"IL0990500",41.33328123,-88.71349175,"PWS Shapefile Centroid"
"IL0990550",41.54963544,-89.12103484,"PWS Shapefile Centroid"
"IL0990700",41.29627092,-89.06216255,"PWS Shapefile Centroid"
"IL0990850",41.33760685,-89.11462125,"PWS Shapefile Centroid"
"IL0995030",41.12508155,-88.83213402,"PWS Shapefile Centroid"
"IL0995200",41.61752802,-88.67003789,"PWS Shapefile Centroid"
"IL1010150",38.7259827,-87.6904127,"PWS Shapefile Centroid"
"IL1030200",41.83690502,-89.4757707,"PWS Shapefile Centroid"
"IL1035100",41.66052817,-89.28398627,"PWS Shapefile Centroid"
"IL1050350",40.74556628,-88.51521421,"PWS Shapefile Centroid"
"IL1055030",40.88017322,-88.63617123,"PWS Shapefile Centroid"
"IL1075030",40.15139097,-89.36877664,"PWS Shapefile Centroid"
"IL1090100",40.55422011,-90.86786597,"PWS Shapefile Centroid"
"IL1090150",40.55144996,-90.50679405,"PWS Shapefile Centroid"
"IL1090350",40.4603159,-90.67661947,"PWS Shapefile Centroid"
"IL1110050",42.15982439,-88.31527485,"PWS Shapefile Centroid"
"IL1110100",42.21363273,-88.24814699,"PWS Shapefile Centroid"
"IL1110200",42.2000889,-88.206248,"PWS Shapefile Centroid"
"IL1110350",42.14732499,-88.4579395,"PWS Shapefile Centroid"
"IL1110600",42.32824575,-88.2815665,"PWS Shapefile Centroid"
"IL1110650",42.24614684,-88.60809414,"PWS Shapefile Centroid"
"IL1110950",42.31024326,-88.44261648,"PWS Shapefile Centroid"
"IL1115700",42.39408666,-88.22379516,"PWS Shapefile Centroid"
"IL1115750",42.37100685,-88.3762785,"PWS Shapefile Centroid"
"IL1130200",40.47647464,-88.9727549,"PWS Shapefile Centroid"
"IL1130750",40.34808864,-88.76032537,"PWS Shapefile Centroid"
"IL1130900",40.52313004,-88.97721877,"PWS Shapefile Centroid"
"IL1150150",39.86513806,-88.94584737,"PWS Shapefile Centroid"
"IL1150200",39.9265673,-88.96505191,"PWS Shapefile Centroid"
"IL1150350",39.78519644,-88.88426204,"PWS Shapefile Centroid"
"IL1155150",39.81173192,-88.8660105,"PWS Shapefile Centroid"
"IL1170400",39.12590825,-89.8127435,"PWS Shapefile Centroid"
"IL1170700",39.07194834,-89.72692556,"PWS Shapefile Centroid"
"IL1174160",38.9698989,-90.164642,"PWS Shapefile Centroid"
"IL1190250",38.7930739,-89.93231975,"PWS Shapefile Centroid"
"IL1190300",38.75090316,-89.977328,"PWS Shapefile Centroid"
"IL1190550",38.75027242,-89.68816275,"PWS Shapefile Centroid"
"IL1190750",38.72277613,-89.965488,"PWS Shapefile Centroid"
"IL1194280",38.67471604,-89.98938145,"PWS Shapefile Centroid"
"IL1195030",38.69595998,-90.160248,"PWS Shapefile Centroid"
"IL1195150",38.91282273,-90.1819265,"PWS Shapefile Centroid"
"IL1195210",38.76307793,-90.0816114,"PWS Shapefile Centroid"
"IL1195280",38.84655377,-89.969853,"PWS Shapefile Centroid"
"IL1195300",38.7336287,-90.07553525,"PWS Shapefile Centroid"
"IL1210300",38.77296584,-88.84938245,"PWS Shapefile Centroid"
"IL1210450",38.6116835,-88.98444275,"PWS Shapefile Centroid"
"IL1214220",38.52464673,-89.12109586,"PWS Shapefile Centroid"
"IL1215100",38.55771439,-88.99541391,"PWS Shapefile Centroid"
"IL1275050",37.25385588,-89.02029222,"PWS Shapefile Centroid"
"IL1290200",39.99856685,-89.85416517,"PWS Shapefile Centroid"
"IL1330020",38.30178474,-90.31245411,"PWS Shapefile Centroid"
"IL1330300",38.34348579,-90.1301695,"PWS Shapefile Centroid"
"IL1350300",39.15802771,-89.4825735,"PWS Shapefile Centroid"
"IL1370020",39.72458777,-90.0244064,"PWS Shapefile Centroid"
"IL1370400",39.69944692,-90.22635075,"PWS Shapefile Centroid"
"IL1410400",42.0113711,-89.33888193,"PWS Shapefile Centroid"
"IL1410500",41.92318505,-89.06890227,"PWS Shapefile Centroid"
"IL1430200",40.91591374,-89.49489434,"PWS Shapefile Centroid"
"IL1434750",40.74595407,-89.57227893,"PWS Shapefile Centroid"
"IL1435030",40.74245524,-89.62497477,"PWS Shapefile Centroid"
"IL1435470",40.70082485,-89.6377415,"PWS Shapefile Centroid"
"IL1450100",38.00933291,-89.2305435,"PWS Shapefile Centroid"
"IL1470350",40.02253655,-88.562523,"PWS Shapefile Centroid"
"IL1490750",39.60874306,-90.80970739,"PWS Shapefile Centroid"
"IL1495000",39.6379415,-91.1025503,"PWS Shapefile Centroid"
"IL1570100",37.86465421,-89.7712145,"PWS Shapefile Centroid"
"IL1590200",38.73145956,-88.08140826,"PWS Shapefile Centroid"
"IL1610050",41.44200085,-90.72081,"PWS Shapefile Centroid"
