PWSID,LAT,LON,POP_SERVED,AREA_sqm
AK2226051,61.65986453,-149.9381595,32,793934.6737
AK2226057,61.48815263,-149.9740851,130,113119.8572
AK2227199,61.60309453,-149.1837685,950,867816.4679
AK2227204,61.60395693,-149.2267567,495,789056.0266
AK2227212,61.48876842,-149.1098128,30,370336.1382
AK2227220,61.58582016,-149.2913032,33,946945.3917
AK2227547,61.41294266,-149.4384431,36,66950.53945
AK2240448,60.57048588,-151.2954505,5950,14400605.13
AK2240456,59.6522114,-151.5328769,6008,15477025.26
AK2240464,59.35531146,-151.9202695,281,104462.0437
AK2240472,61.06905713,-151.1400724,206,180710.7199
AK2240498,59.34868115,-151.830657,180,205824.9292
AK2240707,59.44086518,-151.7126666,418,704776.2838
AK2240757,60.1173608,-149.4579658,3324,10207534.17
AK2241020,60.72731698,-151.3046215,470,1737425.954
AK2241054,60.4893927,-151.0892749,5057,11122601.98
AK2241062,60.15658676,-149.4029197,125,50448.99086
AK2241088,60.68553465,-151.3267092,150,360957.988
AK2241101,60.14840629,-149.4070643,51,22764.61439
AK2241648,59.87548849,-151.7842487,360,80659.81801
AK2243103,60.476499,-151.1566576,85,1482895.738
AK2243137,60.48620745,-151.2744808,60,122174.9577
AK2243658,60.48870869,-151.1494093,170,396517.2572
AK2243771,60.59888937,-151.3314159,30,125368.0778
AK2247490,59.76815608,-151.845692,348,19094.76682
AK2247953,59.79322099,-151.0961338,150,42525.75168
AK2249028,60.48291848,-151.1532877,75,419423.4308
AK2249099,60.51071706,-150.915051,33,185890.9779
AK2249434,60.5064703,-151.1648087,150,241745.1489
AK2250011,57.80353238,-152.3825554,9547,18017697.62
AK2250037,56.94484465,-154.1700535,90,47493.77652
AK2250045,57.86676154,-152.8827719,175,620350.95
AK2250053,57.92325083,-152.503944,144,172866.3839
AK2250061,57.20189026,-153.3068125,246,24695.945
AK2250126,57.76409737,-152.4941393,3092,118447.29
AK2250134,57.53192522,-153.9793588,271,4884363.283
AK2260032,59.07734448,-160.2907785,87,334750.5942
AK2260040,59.727759,-157.2771328,170,18316.37467
AK2260058,52.19809327,-174.1988878,50,4549.13214
AK2260066,59.72023885,-154.895954,80,241586.4316
AK2260074,56.60148175,-169.5463569,65,32840.86521
AK2260090,58.98101589,-159.0556479,293,57744.07154
AK2260163,61.946061,-162.8785052,580,2866563.973
AK2260197,59.05416448,-158.4571833,2419,12041247.97
AK2260202,58.84532458,-158.5332865,128,2298043.637
AK2260228,56.29606706,-158.3874013,199,384566.1048
AK2260244,55.04346029,-162.2951299,972,2010209.99
AK2260260,59.97024501,-154.8532045,205,167790.8797
AK2260286,57.11952031,-170.2804877,380,73824.36743
AK2260294,55.34694957,-160.493106,830,2118578.659
AK2260309,53.91690697,-166.5185013,9400,8722135.154
AK2260325,59.05834697,-160.3810555,910,160299.3222
AK2260333,58.74091477,-156.9020497,66,172724.7767
AK2260359,55.91139145,-159.144144,130,84882.33681
AK2260367,59.48814988,-157.2913207,566,57077836.17
AK2260414,55.19407363,-162.717772,182,3838084.752
AK2260595,51.87026474,-176.6369935,325,980322.566
AK2260804,55.97470838,-161.3132533,60,11708439.11
AK2260812,59.31040826,-155.9162645,100,64696.70452
AK2260820,60.897563,-162.4697784,496,773985.6796
AK2261444,56.30815733,-158.5392443,273,72646.28236
AK2262199,54.85178262,-163.4192802,393,112260.0444
AK2262238,58.21144443,-157.368386,485,653875.4618
AK2262246,58.98083295,-159.0566188,215,32055.46662
AK2262319,60.69413765,-161.9733875,330,69687.30524
AK2263014,58.70267074,-156.7021848,84,135868.0734
AK2270150,62.08812946,-163.7280594,850,290413.5307
AK2270168,61.78422992,-161.3275547,340,15710.5185
AK2270176,62.05171822,-163.1785898,561,314922.1114
AK2270184,61.8419293,-165.5832792,637,1212590.455
AK2270215,60.53765323,-165.1074877,661,73548.84841
AK2270223,61.09852535,-160.960937,373,105277.3048
AK2270257,59.1171771,-161.5861245,250,18547.42027
AK2270273,61.87943053,-162.0855202,308,59819.2562
AK2270281,60.20429462,-162.1322136,280,83597583.69
AK2270299,62.7821019,-164.5367961,820,3482537.098
AK2270312,61.52776148,-166.10892,1200,54172.15584
AK2270320,61.52956071,-165.594125,938,2961586.215
AK2270338,60.15014218,-164.254935,454,12246901.23
AK2270346,60.79555004,-161.7888316,2220,6252086.834
AK2270362,62.69065965,-164.6737037,570,91857.11551
AK2270613,60.58634684,-165.251609,385,270891.96
AK2270697,61.51691612,-160.3639046,302,2356949.558
AK2270736,59.93703162,-164.0392695,639,144216.3714
AK2271025,59.9579722,-162.8830765,547,5210680.223
AK2271033,60.85611584,-162.279393,311,28707.15973
AK2271041,59.74299965,-161.8980955,724,7432278.982
AK2271059,59.01269155,-161.8186469,51,3403.399829
AK2271148,60.79389204,-161.7959298,500,2132434.078
AK2271211,60.34239725,-162.672814,350,91947.97164
AK2271431,60.93386046,-164.627899,435,3039750.113
AK2271562,60.38771345,-166.188257,198,20398.0311
AK2271700,59.87179541,-163.1482972,400,54676.61893
AK2271874,61.70193934,-157.1234425,82,20647616.61
AK2271999,60.78734591,-161.7791805,1650,1618107.983
AK2272005,60.9101099,-161.2261152,346,2151649.013
AK2272012,61.58028769,-159.5321323,123,123838.6327
AK2272017,60.80946429,-161.4208831,760,160897.8123
AK2272747,60.9123211,-161.413604,627,8076121.11
AK2272750,62.04179828,-163.2785585,109,1418339.58
AK2280040,62.65484421,-159.5308546,60,85694.62571
AK2280066,62.91082051,-160.0636761,195,670508.153
AK2280074,62.18737309,-159.8452569,182,58956141.73
AK2280155,62.94715495,-155.5912468,341,1229850.432
AK2280171,62.64071661,-160.2178881,96,18083912.22
AK2280302,61.86083344,-158.1352338,147,182256.6432
AK2291130,60.89473206,-146.6980352,95,201014.406
AK2291211,61.12516006,-146.2272183,464,3718649.114
AK2291229,61.12351209,-146.2519847,675,1085417.132
AK2291499,62.11270773,-145.5276568,365,1691671.532
AK2292099,62.11253651,-145.5269141,50,1263882.499
AK2293205,60.53655085,-145.7706053,2700,1364706.267
AK2298002,61.21608796,-149.9006199,48,12212.61724
AK2298103,61.13043162,-146.3694854,4500,6639907.606
AK2300159,65.14837331,-149.3522655,205,292354.1325
AK2300183,66.6534101,-143.7231941,76,45992.4562
AK2300191,65.71419429,-156.417395,323,7943788.561
AK2300214,67.08743391,-157.8549148,261,160988.9119
AK2300272,66.04541872,-154.2574145,107,23967.30711
AK2300484,65.00562424,-150.6249023,95,118916.0841
AK2300769,65.82461334,-144.0665004,110,26225.1626
AK2300816,66.55654504,-152.6622655,135,2485546.188
AK2310277,64.95986325,-147.621826,350,100740.8185
AK2310675,64.72891066,-147.308486,3680,26068447.35
AK2310683,64.9554566,-147.760073,6200,319245.8596
AK2310714,64.84708346,-147.6840655,600,346374.3651
AK2310730,64.83670902,-147.7352557,78324,26186946.8
AK2310803,64.89858394,-147.6677273,160,24608.35425
AK2310837,64.88822531,-147.6283674,41,169133.6891
AK2310853,64.95470406,-147.6223027,114,362272.4686
AK2310879,65.04510528,-147.4199751,105,209750.0059
AK2310895,64.89739282,-147.6694495,156,56153.43107
AK2310900,64.84574715,-147.835013,27000,22011270.49
AK2310918,64.82440826,-147.679289,15868,16805899.12
AK2310926,64.81670141,-147.4334125,1575,4817244.3
AK2310934,64.80557772,-148.0018735,53,2523055.075
AK2312415,64.45111514,-146.911403,500,254058.3158
AK2312813,64.91286151,-147.5564375,310,4261067.48
AK2313233,64.75870438,-147.3015427,72,693195.4172
AK2320078,71.30615615,-156.7281347,4900,8672164.433
AK2320086,70.6415427,-160.0247935,600,314168.9305
AK2320094,70.48065888,-157.4219905,284,216556.7754
AK2320248,70.12594515,-143.605422,292,764963.3559
AK2320264,70.21534584,-151.000335,443,490444.9758
AK2320426,68.3492173,-166.734364,881,453450.7872
AK2340010,64.5023469,-165.4205043,3920,2509650.08
AK2340060,66.86684475,-162.5061065,3234,56592167.14
AK2340109,66.82869365,-161.0389005,735,2212092.408
AK2340117,67.72897862,-164.5431695,452,434952.0473
AK2340125,65.97702414,-161.1373471,600,1745666.419
AK2340159,67.57149192,-162.9689968,485,52766.17712
AK2340167,64.93181199,-161.158626,277,265217.8849
AK2340183,63.69495077,-170.482606,802,112689.7925
AK2340191,65.61376741,-168.0927775,173,171778.3368
AK2340214,64.54341881,-163.0323552,150,25224.67441
AK2340230,66.97256549,-160.434436,455,483308.3257
AK2340248,65.25245127,-166.343673,295,3555787.059
AK2340337,63.47793953,-162.0321945,495,400918.5011
AK2340345,64.62194883,-162.2425903,320,941256.4004
AK2340361,66.88471143,-157.177465,299,13528952.74
AK2340379,66.59724559,-160.0061392,846,2367077.031
AK2340387,63.88535565,-160.7982082,757,1178917.57
AK2340418,65.33316422,-166.4903109,395,216130.6752
AK2340442,64.36358147,-161.208804,270,3008468.671
AK2340492,63.51898268,-162.2863848,590,159720.4529
AK2340507,64.68311992,-163.4046534,210,1481722.568
AK2340565,66.90816877,-156.8826452,93,14266.02601
AK2340751,63.7507378,-171.7158175,669,71906997.84
AK2350235,68.14157516,-151.7361776,350,183057.437
AK2360109,65.17222353,-152.0559841,271,1395077.604
AK2360141,64.32776002,-158.7288299,214,232630.788
AK2360159,64.73675268,-156.9334535,290,1665016.722
AK2360214,64.88272122,-157.7053364,85,197091.6902
AK2360230,66.35921472,-147.4010065,80,56966.97506
AK2360256,66.56669241,-145.2357692,665,3371684.956
AK2360272,64.74612066,-156.7923852,490,34352310.29
AK2360442,66.01297168,-149.077573,28,30451652.88
AK2360785,64.71466279,-158.1182835,470,772576.5106
AK2360816,65.50434452,-150.1742232,88,40824.80831
AK2360866,64.74262396,-155.475972,215,976757.5509
AK2370625,64.67547667,-147.0650025,9760,6920804.951
AK2370780,64.03823374,-145.7216087,1257,2246423.091
AK2372075,64.14750748,-145.8342035,210,127916.4765
AK2380214,62.26829199,-145.3720753,90,66009.2071
AK2380329,64.07641629,-145.6584322,138,671449.5301
AK2380531,63.37780745,-143.3613793,108,107900.9385
AK2380638,63.33609271,-142.9766399,150,954749.9905
AK2381422,62.98098343,-141.9566494,223,52499.31908
AK2381498,62.92780096,-143.7997479,90,101955.9877
AK2382096,64.78343925,-141.189535,192,815141.5456
AK2390065,64.55998207,-149.0751235,486,1417976.132
AK2390586,63.88316342,-149.0108076,220,1307248.036
AK2390756,64.34537157,-149.188791,307,403115.1568
AL0000001,32.53098027,-86.49450226,7710,5995192.026
AL0000002,32.42272735,-86.64211725,1494,4248867.017
AL0000003,32.65919813,-86.7099215,1473,4350018.221
AL0000013,32.59403524,-86.4697145,8670,20079563.42
AL0000017,32.46459119,-86.44907244,45444,80449594.7
AL0000023,30.87302211,-87.77243744,28713,51855743.46
AL0000025,30.59430848,-87.82745677,17268,17231232.02
AL0000028,30.63336522,-87.904943,1458,1253659.937
AL0000029,30.61598127,-87.89160314,33372,56923996.6
AL0000035,30.46878212,-87.9006655,59484,88179143.62
AL0000036,30.37387146,-87.688537,41388,30308430.84
AL0000038,30.27992542,-87.67963325,36798,61829314.84
AL0000048,30.61528516,-87.759827,10104,11078637.19
AL0000053,30.28665194,-87.58290718,17796,45424356.93
AL0000061,30.55268731,-87.70714805,10905,20460853.49
AL0000065,30.54360335,-87.75695323,1572,2483284.244
AL0000068,30.67876184,-87.902888,9264,27290086.99
AL0000073,30.49402265,-87.7004645,1800,3214972.586
AL0000076,30.79969369,-87.82486675,6852,3353397.38
AL0000079,31.76706545,-85.16798831,7128,10941217.5
AL0000081,31.66370982,-85.51162179,600,321192.9198
AL0000082,31.87835587,-85.44896581,2064,9023451.686
AL0000083,31.7041045,-85.6155805,2730,4860962.004
AL0000085,31.89127451,-85.15275823,17958,33045056.35
AL0000087,31.8455374,-85.5903185,1407,116994850.8
AL0000088,31.78907326,-85.55318575,1350,5565795.087
AL0000089,31.96935044,-85.52225294,660,123929.3842
AL0000091,32.94927473,-87.15557051,6750,39893559.81
AL0000092,32.94774189,-87.1267015,5985,14536060.44
AL0000093,33.27253199,-87.14619654,8631,48022553.57
AL0000095,32.89817124,-86.87518899,1290,298410.1283
AL0000097,33.11258446,-87.13308528,4140,12400583.53
AL0000098,33.90680229,-86.5131325,816,1773413.91
AL0000100,34.0800363,-86.5860685,4266,8637882.106
AL0000101,33.99117186,-86.5849835,3516,8795843.845
AL0000102,33.88102008,-86.74759,2562,29799.15032
AL0000103,33.95403387,-86.4715949,19737,35185871.37
AL0000104,33.83392822,-86.66228475,6255,23585248.11
AL0000108,34.11916122,-86.39224601,5958,18345791.18
AL0000116,32.0747648,-85.52420657,1050,2904055.791
AL0000117,31.96352149,-85.82280563,8601,962936.5175
AL0000118,32.14134395,-85.7087265,3945,18727092.12
AL0000122,33.97121884,-86.62785677,3120,5527065.449
AL0000123,31.63485935,-86.73507991,2889,6579425.251
AL0000125,31.82445616,-86.63311996,9290,29669320.7
AL0000128,31.54203067,-86.71414699,1170,3244936.63
AL0000131,33.67570047,-85.71935747,31650,33281234.57
AL0000133,33.66360352,-85.88313375,56646,124757622.2
AL0000149,33.62193611,-85.86891052,664,16179146.04
AL0000154,33.80589352,-85.75988968,13809,44410914.93
AL0000161,33.77947772,-86.01807986,1650,13353654.4
AL0000162,33.60195966,-85.86272,28401,40653944.88
AL0000164,33.93190202,-85.624074,8073,22250624.19
AL0000168,33.75958137,-85.83066875,6591,27327413.47
AL0000174,32.80565512,-85.18734075,17532,39333233.14
AL0000177,32.84511912,-85.24218916,6795,22716409.08
AL0000178,32.89139022,-85.4135075,4047,14857588.88
AL0000179,32.86638427,-85.203013,7152,16609561.4
AL0000180,32.61370349,-85.41622255,10389,7232573.915
AL0000187,34.2250047,-85.57262665,4200,22198763.08
AL0000188,34.15509627,-85.67447693,7050,26764175.97
AL0000189,34.17992164,-85.76768025,11013,15836061.32
AL0000213,32.83672764,-86.6120785,13500,55307701.24
AL0000219,32.95992176,-86.74029335,4110,33495663.12
AL0000221,32.78674105,-86.87646781,1110,4166846.309
AL0000229,32.91963358,-86.71630626,3465,19713277.02
AL0000232,32.08702994,-88.2137075,4590,11493513.9
AL0000233,32.20781033,-88.01978295,819,983320.5628
AL0000234,32.92120041,-86.8087895,27681,5543437.577
AL0000237,31.87123841,-88.315849,8157,2125586.681
AL0000243,32.16766914,-88.28762052,3552,1412797.211
AL0000244,32.22036305,-88.01737685,1080,4406984.414
AL0000245,33.08758251,-86.12321025,1269,8357673.824
AL0000252,31.75090802,-88.081345,2730,6041844.944
AL0000254,31.78656442,-87.7231681,534,2111152.929
AL0000255,31.69989416,-87.77403689,5280,12524186.31
AL0000256,31.53449301,-87.89379663,11715,25212481.26
AL0000257,31.47438979,-87.7314646,5145,1865935.973
AL0000262,31.90810805,-87.74175421,6897,19043171.17
AL0000264,33.26803065,-85.83442149,2925,9875270.885
AL0000266,33.30057312,-85.75203751,2751,1108310.369
AL0000268,33.31239754,-85.75636432,3420,14414585.08
AL0000270,33.19850473,-85.9091974,1545,1934222.711
AL0000277,33.70726977,-85.51126,600,1460983.312
AL0000279,33.6483272,-85.55953525,4287,23213736.75
AL0000283,33.52768447,-85.3344975,1950,5808789.094
AL0000295,31.42117065,-86.08326836,5361,18502134.72
AL0000296,31.33530959,-85.84282512,48000,69402471.69
AL0000298,31.62579051,-85.97971235,1305,1308802.014
AL0000299,31.22019753,-86.17013242,2172,3346588.976
AL0000302,31.38808148,-85.93320838,3297,7270877.876
AL0000311,34.75990125,-87.96400248,1992,6287710.977
AL0000314,34.73762775,-87.84186863,13395,13355326.84
AL0000316,34.72031812,-87.77892562,4035,6706567.201
AL0000318,34.59947092,-87.5810155,1230,4442365.516
AL0000319,34.70217723,-87.536501,1203,4406488.67
AL0000320,34.65720734,-87.7058805,3576,24543506.42
AL0000321,34.7409112,-87.659349,22467,33582222.05
AL0000327,34.7572918,-87.69808432,13758,15918648.97
AL0000329,34.71873816,-87.606552,5328,6209232.319
AL0000331,34.72234601,-87.70253097,14400,20568609.62
AL0000337,31.29454312,-87.02569572,1095,4313179.342
AL0000338,31.43201571,-86.95654131,4950,11617110.41
AL0000339,31.41044956,-87.00276909,975,881255.9443
AL0000341,31.5655046,-86.96088027,1476,195136.302
AL0000344,31.41013696,-87.24022735,510,2640883.351
AL0000351,33.0659653,-86.05726648,2550,8591897.656
AL0000352,32.98646336,-86.04616094,1968,4301938.674
AL0000353,32.88859327,-86.205359,3663,4575583.249
AL0000354,33.1092421,-86.24228092,4890,17280823.93
AL0000356,31.30770457,-86.48265441,15114,37947621.67
AL0000361,31.23329208,-86.5208251,13224,4471344.007
AL0000363,30.98697586,-86.3320755,3051,14384664.73
AL0000364,31.41659716,-86.4598665,918,3983672.303
AL0000368,31.36392514,-86.46574353,450,1007476.672
AL0000372,31.01338342,-86.35215311,720,1437922.96
AL0000375,31.28297634,-86.2565704,9975,19120350.41
AL0000378,31.40642497,-86.61233331,846,3350899.809
AL0000379,31.35134685,-86.54331245,1011,2196781.183
AL0000384,31.29425826,-86.38188271,486,306686.8412
AL0000385,31.58575649,-86.25689435,1485,4181881.371
AL0000387,31.49972975,-86.36785538,597,2716247.853
AL0000388,31.66655297,-86.16848237,327,388651.343
AL0000390,31.70806379,-86.25695846,3900,14805316.05
AL0000392,31.72826417,-86.31607877,882,2297686.258
AL0000393,31.44002668,-86.92005712,3300,573265.5993
AL0000394,34.02372365,-86.9860005,54294,80106321.65
AL0000397,31.66166343,-86.16955575,5490,995148.1926
AL0000402,34.28444474,-86.72619175,12795,68885512.36
AL0000404,34.0152255,-86.75128783,780,4254565.494
AL0000406,34.06126848,-86.761458,6042,13162472.65
AL0000408,34.25175201,-86.83818851,3444,66040903.21
AL0000409,34.29364146,-86.55538534,4866,12772255.81
